getpwuid_r did not find a match for uid 501
Filtering the log data using "processImagePath CONTAINS "ClaudeCodeUI""
Timestamp                       Thread     Type        Activity             PID    TTL  
2025-08-21 00:35:44.107780-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 10
2025-08-21 00:35:44.107800-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 10 and description: <_UIBackgroundTaskInfo: 0x6000017a0700>: taskID = 10, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0), _expireHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.107824-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x60000215c8c0> (used by background task with identifier 10: <_UIBackgroundTaskInfo: 0x6000017a0700>: taskID = 10, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0))
2025-08-21 00:35:44.107845-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x60000215c8c0> for task identifier: 10
2025-08-21 00:35:44.108020-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will add backgroundTask with taskName: CoreData: Executing write request, expirationHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.108037-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new assertion because there is no existing background assertion.
2025-08-21 00:35:44.108049-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new background assertion
2025-08-21 00:35:44.108069-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created new background assertion <BKSProcessAssertion: 0x600002156c10>
2025-08-21 00:35:44.108555-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x600002156c10>
2025-08-21 00:35:44.108650-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x600001775980>: taskID = 11, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0).
2025-08-21 00:35:44.109038-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 11
2025-08-21 00:35:44.109057-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 11 and description: <_UIBackgroundTaskInfo: 0x600001775980>: taskID = 11, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0), _expireHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.109105-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x600002156c10> (used by background task with identifier 11: <_UIBackgroundTaskInfo: 0x600001775980>: taskID = 11, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0))
2025-08-21 00:35:44.109228-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x600002156c10> for task identifier: 11
2025-08-21 00:35:44.109493-0400 0x105dbc   Error       0x0                  82435  0    ClaudeCodeUI: (CollectionViewCore) [com.apple.UIKit:CompositionalLayout] Attempting to add contentInsets to an item's dimension along an estimated axis. Insets along any estimated axes will be ignored. Use the item's edgeSpacing or the containing group's interItemSpacing instead. Item: <NSCollectionLayoutItem 0x60000260df20 size={.containerWidthFactor(0.5), .estimated(200)}>
	contentInsets={8, 8, 8, 8}
2025-08-21 00:35:44.125101-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will add backgroundTask with taskName: CoreData: Executing write request, expirationHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.125141-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new assertion because there is no existing background assertion.
2025-08-21 00:35:44.125156-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new background assertion
2025-08-21 00:35:44.125179-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created new background assertion <BKSProcessAssertion: 0x600002180eb0>
2025-08-21 00:35:44.125400-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x600002180eb0>
2025-08-21 00:35:44.125426-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x6000017cd400>: taskID = 12, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0).
2025-08-21 00:35:44.126062-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 12
2025-08-21 00:35:44.126085-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 12 and description: <_UIBackgroundTaskInfo: 0x6000017cd400>: taskID = 12, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0), _expireHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.126107-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x600002180eb0> (used by background task with identifier 12: <_UIBackgroundTaskInfo: 0x6000017cd400>: taskID = 12, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0))
2025-08-21 00:35:44.126123-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x600002180eb0> for task identifier: 12
2025-08-21 00:35:44.126300-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will add backgroundTask with taskName: CoreData: Executing write request, expirationHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.126320-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new assertion because there is no existing background assertion.
2025-08-21 00:35:44.126332-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new background assertion
2025-08-21 00:35:44.126351-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created new background assertion <BKSProcessAssertion: 0x600002180d20>
2025-08-21 00:35:44.126636-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x600002180d20>
2025-08-21 00:35:44.126803-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x600001745340>: taskID = 13, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0).
2025-08-21 00:35:44.127208-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 13
2025-08-21 00:35:44.127229-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 13 and description: <_UIBackgroundTaskInfo: 0x600001745340>: taskID = 13, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0), _expireHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.127280-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x600002180d20> (used by background task with identifier 13: <_UIBackgroundTaskInfo: 0x600001745340>: taskID = 13, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0))
2025-08-21 00:35:44.127443-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x600002180d20> for task identifier: 13
2025-08-21 00:35:44.127838-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will add backgroundTask with taskName: CoreData: Executing write request, expirationHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.127859-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new assertion because there is no existing background assertion.
2025-08-21 00:35:44.127879-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new background assertion
2025-08-21 00:35:44.127963-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created new background assertion <BKSProcessAssertion: 0x60000215c7d0>
2025-08-21 00:35:44.128418-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x60000215c7d0>
2025-08-21 00:35:44.128580-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x600001784480>: taskID = 14, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0).
2025-08-21 00:35:44.129275-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 14
2025-08-21 00:35:44.129298-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 14 and description: <_UIBackgroundTaskInfo: 0x600001784480>: taskID = 14, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0), _expireHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.129323-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x60000215c7d0> (used by background task with identifier 14: <_UIBackgroundTaskInfo: 0x600001784480>: taskID = 14, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0))
2025-08-21 00:35:44.129341-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x60000215c7d0> for task identifier: 14
2025-08-21 00:35:44.129509-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will add backgroundTask with taskName: CoreData: Executing write request, expirationHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.129527-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new assertion because there is no existing background assertion.
2025-08-21 00:35:44.129539-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new background assertion
2025-08-21 00:35:44.129709-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created new background assertion <BKSProcessAssertion: 0x6000021640f0>
2025-08-21 00:35:44.130214-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x6000021640f0>
2025-08-21 00:35:44.130354-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x600001790f40>: taskID = 15, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0).
2025-08-21 00:35:44.130757-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 15
2025-08-21 00:35:44.130782-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 15 and description: <_UIBackgroundTaskInfo: 0x600001790f40>: taskID = 15, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0), _expireHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.130827-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x6000021640f0> (used by background task with identifier 15: <_UIBackgroundTaskInfo: 0x600001790f40>: taskID = 15, taskName = CoreData: Executing write request, creationTime = 44413 (elapsed = 0))
2025-08-21 00:35:44.130976-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x6000021640f0> for task identifier: 15
2025-08-21 00:35:44.131309-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will add backgroundTask with taskName: CoreData: Executing write request, expirationHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:44.131330-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new assertion because there is no existing background assertion.
2025-08-21 00:35:44.131346-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new background assertion
2025-08-21 00:35:44.131486-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created new background assertion <BKSProcessAssertion: 0x600002156c10>
2025-08-21 00:35:44.131953-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x600002156c10>
